TimeSheetID,WorkOrderID,EmployeeID,EntryTypeID,BillingTypeID,TimeTypeID,ServiceTypeID,IPOID,WorkDateTime,TimeWorkedHours,WorkPerformed
756,2529,105600,1,3007,4003,8020,20851,2017-05-16,.50,Description 756
757,2529,105600,1,3007,4004,8030,20851,2017-05-17,.75,Description 757
758,2543,105600,1,3007,4010,8040,20851,2017-05-17,2.00,Description 758
759,2545,105601,1,3007,4010,8070,20851,2017-05-17,1.00,Description 759
760,2534,105602,1,3007,4010,8060,21063,2017-05-15,4.25,Description 760
761,2534,105602,1,3007,4010,8070,21063,2017-05-17,4.25,Description 761
762,2534,105602,1,3007,4010,8080,21063,2017-05-19,4.25,Description 762
763,2534,105602,1,3007,4010,8000,21063,2017-05-22,4.25,Description 763
764,2534,105602,1,3007,4010,8010,21063,2017-05-24,4.25,Description 764
765,2534,105602,1,3007,4010,8020,21063,2017-05-26,4.25,Description 765
766,1705,105601,1,3007,4010,8000,21174,2017-05-17,1.00,Description 766
767,2433,105601,1,3007,4010,8010,21174,2017-05-18,9.00,Description 767
768,2433,105601,1,3007,4010,8020,21174,2017-05-19,10.00,Description 768
769,2433,105600,1,3007,4010,8030,21174,2017-05-19,4.00,Description 769
770,2433,105600,1,3007,4010,8040,21174,2017-05-23,1.00,Description 770
771,2433,105603,1,3007,4010,8050,21174,2017-05-23,1.00,Description 771
772,2433,105600,1,3007,4010,8060,21174,2017-05-24,3.25,Description 772
773,2433,105603,1,3007,4010,8070,21174,2017-05-24,4.50,Description 773
774,2433,105601,1,3007,4010,8080,21174,2017-05-25,10.00,Description 774
775,2433,105603,1,3007,4010,8000,21174,2017-05-25,5.50,Description 775
776,2519,105601,1,3007,4010,8020,21174,2017-04-18,1.50,Description 776
777,2525,105600,1,3007,4010,8080,21174,2016-01-27,1.25,Description 777
778,2525,105600,1,3007,4010,8000,21174,2016-12-20,1.00,Description 778
779,2525,105600,1,3007,4010,8010,21174,2016-12-21,1.00,Description 779
780,2525,105600,1,3007,4010,8020,21174,2016-12-30,1.25,Description 780
781,2525,105600,1,3007,4010,8030,21174,2017-05-25,.00,Description 781
782,2528,105603,1,3007,4006,8060,21174,2017-03-01,2.50,Description 782
783,2528,105603,1,3007,4007,8070,21174,2017-04-24,3.75,Description 783
784,2528,105603,1,3007,4008,8080,21174,2017-04-25,2.00,Description 784
785,2528,105601,1,3007,4009,8000,21174,2017-05-17,1.00,Description 785
786,2536,105602,1,3007,4010,8010,21174,2017-05-04,2.00,Description 786
787,2536,105602,1,3007,4010,8020,21174,2017-05-18,.25,Description 787
788,2538,105602,1,3007,4010,8020,21174,2017-05-18,1.00,Description 788
789,2538,105600,1,3007,4010,8030,21174,2017-05-23,.25,Description 789
790,2538,105602,1,3007,4010,8040,21174,2017-05-23,2.25,Description 790
791,2539,105602,1,3007,4010,8060,21174,2017-05-23,2.00,Description 791
792,2539,105600,1,3007,4010,8070,21174,2017-05-25,.75,Description 792
793,2539,105602,1,3007,4010,8080,21174,2017-05-25,4.25,Description 793
794,2533,105601,1,3007,4010,8010,21185,2017-04-03,2.00,Description 794
795,2533,105601,1,3007,4010,8020,21185,2017-04-26,1.00,Description 795
796,2533,105601,1,3007,4010,8030,21185,2017-05-02,1.50,Description 796
797,2535,105601,1,3007,4010,8000,21185,2017-04-03,1.00,Description 797
798,2326,105600,1,3007,4010,8050,21282,2017-05-23,2.00,Description 798
799,2408,105602,1,3007,4010,8070,21282,2017-05-30,2.25,Description 799
800,2408,105602,1,3007,4010,8080,21282,2017-05-31,2.25,Description 800
801,2443,105600,1,3007,4010,8010,21282,2017-05-19,2.25,Description 801
802,2443,105600,1,3007,4010,8020,21282,2017-05-23,1.25,Description 802
803,2502,105600,1,3007,4010,8040,21282,2017-05-18,.50,Description 803
804,2502,105600,1,3007,4010,8050,21282,2017-05-19,.50,Description 804
805,2502,105603,1,3007,4010,8060,21282,2017-05-23,.75,Description 805
806,2529,105600,1,3007,4000,8040,21282,2017-05-23,1.25,Description 806
807,2529,105600,1,3007,4001,8050,21282,2017-05-24,1.75,Description 807
808,2529,105600,1,3007,4002,8060,21282,2017-05-25,1.75,Description 808
809,2544,105603,1,3007,4010,8010,21282,2017-05-25,1.50,Description 809
810,2544,105603,1,3007,4010,8020,21282,2017-05-26,5.75,Description 810
811,2544,105603,1,3007,4010,8030,21282,2017-05-30,3.00,Description 811
812,2536,105602,1,3007,4010,8030,21407,2017-06-02,.50,Description 812
813,2536,105602,1,3007,4010,8040,21407,2017-06-05,2.00,Description 813
814,2408,105602,1,3007,4010,8000,21408,2017-06-01,1.00,Description 814
815,2408,105602,1,3007,4010,8010,21408,2017-06-02,2.75,Description 815
816,2408,105602,1,3007,4010,8020,21408,2017-06-05,2.25,Description 816
817,2443,105600,1,3007,4010,8030,21408,2017-06-01,2.75,Description 817
818,2443,105600,1,3007,4010,8040,21408,2017-06-02,5.00,Description 818
819,2475,105603,1,3007,4010,8070,21408,2017-06-05,.50,Description 819
820,2527,105603,1,3007,4010,8080,21408,2017-06-05,4.75,Description 820
821,2529,105600,1,3007,4003,8070,21408,2017-05-31,.50,Description 821
822,2529,105600,1,3007,4004,8080,21408,2017-06-01,.75,Description 822
823,2529,105603,1,3007,4000,8000,21408,2017-06-01,1.75,Description 823
824,2529,105600,1,3007,4001,8010,21408,2017-06-02,1.00,Description 824
825,2529,105602,1,3007,4002,8020,21408,2017-06-02,1.00,Description 825
826,2542,105600,1,3007,4010,8020,21408,2017-06-01,1.00,Description 826
827,2542,105600,1,3007,4010,8030,21408,2017-06-02,.75,Description 827
828,2543,105600,1,3007,4010,8050,21408,2017-05-31,1.00,Description 828
829,2544,105603,1,3007,4010,8040,21408,2017-06-05,3.50,Description 829
830,2545,105601,1,3007,4010,8080,21408,2017-06-05,10.00,Description 830
831,2528,105601,1,3007,4005,8010,21435,2017-06-06,.50,Description 831
832,2433,105601,1,3007,4010,8010,21437,2017-05-26,10.00,Description 832
833,2433,105603,1,3007,4010,8020,21437,2017-05-26,2.50,Description 833
834,2433,105602,1,3007,4010,8030,21437,2017-05-30,2.00,Description 834
835,2433,105603,1,3007,4010,8040,21437,2017-05-30,7.00,Description 835
836,2433,105600,1,3007,4010,8050,21437,2017-05-31,.25,Description 836
837,2433,105602,1,3007,4010,8060,21437,2017-05-31,2.00,Description 837
838,2433,105603,1,3007,4010,8070,21437,2017-05-31,9.50,Description 838
839,2433,105600,1,3007,4010,8080,21437,2017-06-01,3.50,Description 839
840,2433,105602,1,3007,4010,8000,21437,2017-06-01,3.25,Description 840
841,2433,105603,1,3007,4010,8010,21437,2017-06-01,6.50,Description 841
842,2408,105602,1,3007,4010,8030,21524,2017-06-06,3.25,Description 842
843,2526,105602,1,3007,4010,8040,21524,2017-06-06,1.00,Description 843
844,2526,105602,1,3007,4010,8050,21524,2017-06-07,3.75,Description 844
845,2527,105603,1,3007,4010,8000,21524,2017-06-06,.50,Description 845
846,2529,105600,1,3007,4003,8030,21524,2017-06-06,2.00,Description 846
847,2529,105603,1,3007,4004,8040,21524,2017-06-06,3.75,Description 847
848,2529,105603,1,3007,4000,8050,21524,2017-06-07,1.50,Description 848
849,2529,105600,1,3007,4001,8060,21524,2017-06-08,1.00,Description 849
850,2529,105603,1,3007,4002,8070,21524,2017-06-08,5.50,Description 850
851,2542,105603,1,3007,4010,8040,21524,2017-06-06,.25,Description 851
852,2542,105600,1,3007,4010,8050,21524,2017-06-07,.25,Description 852
853,2542,105603,1,3007,4010,8060,21524,2017-06-07,1.00,Description 853
854,2542,105603,1,3007,4010,8070,21524,2017-06-08,.50,Description 854
855,2544,105603,1,3007,4010,8050,21524,2017-06-06,5.50,Description 855
856,2544,105603,1,3007,4010,8060,21524,2017-06-07,4.00,Description 856
857,2544,105603,1,3007,4010,8070,21524,2017-06-08,1.50,Description 857
858,2545,105601,1,3007,4010,8000,21524,2017-06-06,9.50,Description 858
859,2545,105601,1,3007,4010,8010,21524,2017-06-07,9.00,Description 859
860,2545,105601,1,3007,4010,8020,21524,2017-06-08,10.00,Description 860
861,2326,105600,1,3007,4010,8060,21649,2017-06-09,.25,Description 861
862,2443,105600,1,3007,4010,8050,21649,2017-06-09,4.00,Description 862
863,2475,105603,1,3007,4010,8080,21649,2017-06-09,.50,Description 863
864,2526,105602,1,3007,4010,8060,21649,2017-06-08,3.75,Description 864
865,2526,105602,1,3007,4010,8070,21649,2017-06-09,3.75,Description 865
866,2526,105602,1,3007,4010,8080,21649,2017-06-12,3.75,Description 866
867,2526,105602,1,3007,4010,8000,21649,2017-06-13,4.25,Description 867
868,2528,105601,1,3007,4006,8020,21649,2017-06-13,1.50,Description 868
869,2529,105601,1,3007,4003,8080,21649,2017-06-12,1.00,Description 869
870,2529,105603,1,3007,4004,8000,21649,2017-06-12,10.00,Description 870
871,2529,105603,1,3007,4000,8010,21649,2017-06-13,6.50,Description 871
872,2542,105603,1,3007,4010,8080,21649,2017-06-13,1.00,Description 872
873,2544,105601,1,3007,4010,8080,21649,2017-06-13,3.00,Description 873
874,2544,105603,1,3007,4010,8000,21649,2017-06-13,.50,Description 874
875,2545,105601,1,3007,4010,8030,21649,2017-06-12,5.00,Description 875
876,2443,105600,1,3007,4010,8060,21714,2017-06-13,4.75,Description 876
877,2502,105600,1,3007,4010,8070,21714,2017-06-13,1.75,Description 877
878,2502,105603,1,3007,4010,8080,21714,2017-06-14,3.50,Description 878
879,2526,105602,1,3007,4010,8010,21714,2017-06-14,4.25,Description 879
880,2529,105600,1,3007,4001,8020,21714,2017-06-13,1.50,Description 880
881,2529,105603,1,3007,4002,8030,21714,2017-06-14,7.00,Description 881
882,2542,105603,1,3007,4010,8000,21714,2017-06-14,.25,Description 882
883,2544,105601,1,3007,4010,8010,21714,2017-06-14,9.50,Description 883
884,2544,105603,1,3007,4010,8020,21714,2017-06-14,.25,Description 884
885,2533,105601,1,3007,4010,8040,21759,2017-06-12,3.00,Description 885
886,2535,105601,1,3007,4010,8010,21759,2017-06-13,4.00,Description 886
887,2536,105602,1,3007,4010,8050,21777,2017-06-07,.50,Description 887
888,2536,105602,1,3007,4010,8060,21777,2017-06-08,.50,Description 888
889,2536,105602,1,3007,4010,8070,21777,2017-06-09,.50,Description 889
890,2536,105602,1,3007,4010,8080,21777,2017-06-12,.50,Description 890
891,2475,105600,1,3007,4010,8000,21784,2017-06-16,.25,Description 891
892,2475,105603,1,3007,4010,8010,21784,2017-06-16,.25,Description 892
893,2502,105603,1,3007,4010,8000,21784,2017-06-15,.50,Description 893
894,2526,105602,1,3007,4010,8020,21784,2017-06-15,4.25,Description 894
895,2526,105602,1,3007,4010,8030,21784,2017-06-16,4.25,Description 895
896,2529,105600,1,3007,4003,8040,21784,2017-06-15,1.00,Description 896
897,2529,105603,1,3007,4004,8050,21784,2017-06-15,8.50,Description 897
898,2529,105603,1,3007,4000,8060,21784,2017-06-16,2.75,Description 898
899,2542,105603,1,3007,4010,8010,21784,2017-06-15,.50,Description 899
900,2542,105600,1,3007,4010,8020,21784,2017-06-16,.25,Description 900
901,2544,105601,1,3007,4010,8030,21784,2017-06-15,8.00,Description 901
902,2544,105603,1,3007,4010,8040,21784,2017-06-15,.50,Description 902
903,2545,105601,1,3007,4010,8040,21784,2017-06-15,2.00,Description 903
904,2546,105600,1,3007,4010,8020,21786,2017-06-07,4.50,Description 904
905,2546,105600,1,3007,4010,8030,21786,2017-06-09,.25,Description 905
906,2547,105601,1,3007,4010,8030,21787,2017-06-07,1.00,Description 906
907,2547,105600,1,3007,4010,8040,21787,2017-06-07,3.00,Description 907
908,2547,105600,1,3007,4010,8050,21787,2017-06-08,.75,Description 908
909,2443,105600,1,3007,4010,8070,21814,2017-06-17,2.50,Description 909
910,2443,105600,1,3007,4010,8080,21814,2017-06-19,2.50,Description 910
911,2475,105603,1,3007,4010,8020,21814,2017-06-19,.50,Description 911
912,2502,105600,1,3007,4010,8010,21814,2017-06-19,.25,Description 912
913,2502,105603,1,3007,4010,8020,21814,2017-06-19,6.50,Description 913
914,2526,105602,1,3007,4010,8040,21814,2017-06-19,4.25,Description 914
915,2529,105600,1,3007,4001,8070,21814,2017-06-19,.25,Description 915
916,2529,105603,1,3007,4002,8080,21814,2017-06-19,4.00,Description 916
917,2542,105600,1,3007,4010,8030,21814,2017-06-19,.25,Description 917
918,2544,105601,1,3007,4010,8050,21814,2017-06-19,8.00,Description 918
919,2545,105601,1,3007,4010,8050,21814,2017-06-19,2.00,Description 919
920,2326,105600,1,3007,4010,8070,21902,2017-06-20,.50,Description 920
921,2443,105600,1,3007,4010,8000,21902,2017-06-21,1.00,Description 921
922,2475,105603,1,3007,4010,8030,21902,2017-06-20,.25,Description 922
923,2475,105601,1,3007,4010,8040,21902,2017-06-21,4.00,Description 923
924,2475,105603,1,3007,4010,8050,21902,2017-06-21,1.00,Description 924
925,2502,105600,1,3007,4010,8030,21902,2017-06-20,.25,Description 925
926,2502,105603,1,3007,4010,8040,21902,2017-06-20,6.00,Description 926
927,2502,105600,1,3007,4010,8050,21902,2017-06-21,.25,Description 927
928,2502,105603,1,3007,4010,8060,21902,2017-06-21,9.00,Description 928
929,2526,105602,1,3007,4010,8050,21902,2017-06-20,4.25,Description 929
930,2526,105602,1,3007,4010,8060,21902,2017-06-21,4.25,Description 930
931,2527,105603,1,3007,4010,8010,21902,2017-06-21,.25,Description 931
932,2529,105603,1,3007,4003,8000,21902,2017-06-20,2.00,Description 932
933,2542,105600,1,3007,4010,8040,21902,2017-06-20,.25,Description 933
934,2542,105603,1,3007,4010,8050,21902,2017-06-20,.50,Description 934
935,2542,105603,1,3007,4010,8060,21902,2017-06-21,.25,Description 935
936,2544,105601,1,3007,4010,8060,21902,2017-06-20,7.00,Description 936
937,2544,105603,1,3007,4010,8070,21902,2017-06-20,1.00,Description 937
938,2544,105601,1,3007,4010,8080,21902,2017-06-21,6.00,Description 938
939,2544,105603,1,3007,4010,8000,21902,2017-06-21,.50,Description 939
940,2545,105601,1,3007,4010,8060,21902,2017-06-20,3.00,Description 940
941,2545,105603,1,3007,4010,8070,21902,2017-06-20,.50,Description 941
942,2466,105603,1,3007,4010,8000,21911,2017-04-18,.50,Description 942
943,2466,105603,1,3007,4010,8010,21911,2017-06-07,.25,Description 943
944,2443,105600,1,3007,4010,8010,21960,2017-06-22,2.75,Description 944
945,2443,105603,1,3007,4010,8020,21960,2017-06-22,6.25,Description 945
946,2443,105600,1,3007,4010,8030,21960,2017-06-23,1.25,Description 946
947,2475,105601,1,3007,4010,8060,21960,2017-06-22,3.50,Description 947
948,2475,105600,1,3007,4010,8070,21960,2017-06-22,.25,Description 948
949,2475,105603,1,3007,4010,8080,21960,2017-06-22,5.00,Description 949
950,2502,105603,1,3007,4010,8070,21960,2017-06-22,.50,Description 950
951,2502,105600,1,3007,4010,8080,21960,2017-06-23,.25,Description 951
952,2526,105600,1,3007,4010,8070,21960,2017-06-22,.50,Description 952
953,2526,105602,1,3007,4010,8080,21960,2017-06-22,5.25,Description 953
954,2526,105602,1,3007,4010,8000,21960,2017-06-23,4.25,Description 954
955,2527,105603,1,3007,4010,8020,21960,2017-06-22,1.00,Description 955
956,2542,105601,1,3007,4010,8070,21960,2017-06-22,6.50,Description 956
957,2542,105600,1,3007,4010,8080,21960,2017-06-22,.75,Description 957
958,2542,105603,1,3007,4010,8000,21960,2017-06-22,.50,Description 958
959,2542,105601,1,3007,4010,8010,21960,2017-06-23,2.00,Description 959
960,2548,105600,1,3007,4010,8040,21965,2017-06-09,.25,Description 960
961,2548,105600,1,3007,4010,8050,21965,2017-06-20,.25,Description 961
962,2443,105600,1,3007,4010,8040,22066,2017-06-26,3.00,Description 962
963,2443,105603,1,3007,4010,8050,22066,2017-06-26,.50,Description 963
964,2502,105600,1,3007,4010,8000,22066,2017-06-26,2.75,Description 964
965,2502,105603,1,3007,4010,8010,22066,2017-06-26,4.75,Description 965
966,2526,105600,1,3007,4010,8010,22066,2017-06-26,.50,Description 966
967,2526,105602,1,3007,4010,8020,22066,2017-06-26,5.25,Description 967
968,2527,105603,1,3007,4010,8030,22066,2017-06-26,4.25,Description 968
969,2542,105601,1,3007,4010,8020,22066,2017-06-26,10.50,Description 969
970,2542,105603,1,3007,4010,8030,22066,2017-06-26,1.50,Description 970
971,2507,105601,1,3007,4010,8060,22115,2017-06-12,1.00,Description 971
972,2507,105601,1,3007,4010,8070,22115,2017-06-14,.50,Description 972
973,2507,105601,1,3007,4010,8080,22115,2017-06-23,.50,Description 973
974,2326,105600,1,3007,4010,8080,22116,2017-06-28,2.25,Description 974
975,2443,105600,1,3007,4010,8060,22116,2017-06-27,1.50,Description 975
976,2443,105603,1,3007,4010,8070,22116,2017-06-27,5.00,Description 976
977,2443,105600,1,3007,4010,8080,22116,2017-06-28,.50,Description 977
978,2475,105603,1,3007,4010,8000,22116,2017-06-28,.50,Description 978
979,2502,105600,1,3007,4010,8020,22116,2017-06-27,4.75,Description 979
980,2502,105603,1,3007,4010,8030,22116,2017-06-27,2.75,Description 980
981,2502,105600,1,3007,4010,8040,22116,2017-06-28,.75,Description 981
982,2502,105603,1,3007,4010,8050,22116,2017-06-28,6.50,Description 982
983,2526,105602,1,3007,4010,8030,22116,2017-06-27,4.25,Description 983
984,2526,105602,1,3007,4010,8040,22116,2017-06-28,5.25,Description 984
985,2527,105603,1,3007,4010,8040,22116,2017-06-27,1.25,Description 985
986,2527,105603,1,3007,4010,8050,22116,2017-06-28,1.25,Description 986
987,2529,105600,1,3007,4004,8010,22116,2017-06-27,.75,Description 987
988,2529,105603,1,3007,4000,8020,22116,2017-06-27,1.25,Description 988
989,2529,105603,1,3007,4001,8030,22116,2017-06-28,.50,Description 989
990,2542,105601,1,3007,4010,8040,22116,2017-06-27,10.00,Description 990
991,2542,105603,1,3007,4010,8050,22116,2017-06-27,.75,Description 991
992,2542,105601,1,3007,4010,8060,22116,2017-06-28,10.00,Description 992
993,2542,105603,1,3007,4010,8070,22116,2017-06-28,1.25,Description 993
994,2417,105600,1,3007,4010,8080,77191,2014-09-30,.75,Description 994
995,2417,105600,1,3007,4010,8000,77191,2014-10-24,.25,Description 995
996,2417,105603,1,3007,4010,8010,77191,2014-10-24,2.00,Description 996
997,2417,105603,1,3007,4010,8020,77191,2014-10-27,8.00,Description 997
998,2417,105600,1,3007,4010,8030,77191,2014-10-28,.50,Description 998
999,2417,105603,1,3007,4010,8040,77191,2014-10-28,6.25,Description 999
1000,2417,105603,1,3007,4010,8050,77191,2014-10-29,6.00,Description 1000
1001,2417,105603,1,3007,4010,8060,77191,2014-11-04,2.75,Description 1001
1002,2417,105603,1,3007,4010,8070,77191,2014-11-05,5.00,Description 1002
1003,2417,105603,1,3007,4010,8080,77191,2014-11-06,4.00,Description 1003
1004,2417,105603,1,3007,4010,8000,77191,2014-11-07,6.25,Description 1004
1005,2417,105603,1,3007,4010,8010,77191,2014-11-10,8.00,Description 1005
1006,2417,105603,1,3007,4010,8020,77191,2014-11-12,7.75,Description 1006
1007,2417,105603,1,3007,4010,8030,77191,2014-11-13,4.25,Description 1007
1008,2417,105603,1,3007,4010,8040,77191,2014-11-14,2.00,Description 1008
1009,2417,105600,1,3007,4010,8050,77191,2014-11-18,.50,Description 1009
1010,2417,105600,1,3007,4010,8060,77191,2014-11-19,1.25,Description 1010
1011,2417,105603,1,3007,4010,8070,77191,2014-11-20,2.00,Description 1011
1012,2417,105603,1,3007,4010,8080,77191,2014-11-21,1.25,Description 1012
1013,2417,105600,1,3007,4010,8000,77191,2014-12-23,.50,Description 1013
1014,2417,105603,1,3007,4010,8010,77191,2015-01-08,2.25,Description 1014
1015,2417,105600,1,3007,4010,8020,77191,2015-01-14,.50,Description 1015
1016,2417,105603,1,3007,4010,8030,78968,2015-01-09,5.50,Description 1016
1017,2417,105603,1,3007,4010,8040,78968,2015-01-12,2.75,Description 1017
1018,2417,105603,1,3007,4010,8050,78968,2015-01-13,8.00,Description 1018
1019,2417,105603,1,3007,4010,8060,78968,2015-01-14,7.50,Description 1019
1020,2417,105600,1,3007,4010,8070,78968,2015-01-15,4.25,Description 1020
1021,2417,105603,1,3007,4010,8080,78968,2015-01-15,5.25,Description 1021
1022,2417,105600,1,3007,4010,8000,78968,2015-01-16,5.50,Description 1022
1023,2417,105603,1,3007,4010,8010,78968,2015-01-16,1.00,Description 1023
1024,2417,105603,1,3007,4010,8020,78968,2015-02-19,.25,Description 1024
1025,2417,105603,1,3007,4010,8030,78968,2015-02-20,3.75,Description 1025
1026,2417,105603,1,3007,4010,8040,78968,2015-02-23,5.25,Description 1026
1027,2417,105603,1,3007,4010,8050,78968,2015-02-26,1.50,Description 1027
1028,2417,105603,1,3007,4010,8060,78968,2015-02-27,1.75,Description 1028
1029,2417,105603,1,3007,4010,8070,78968,2015-03-03,.25,Description 1029
1030,2417,105600,1,3007,4010,8080,78968,2015-03-05,.75,Description 1030
1031,2417,105603,1,3007,4010,8000,80764,2015-03-16,.75,Description 1031
1032,2417,105603,1,3007,4010,8010,80764,2015-03-17,2.50,Description 1032
1033,2417,105603,1,3007,4010,8020,80764,2015-03-23,6.00,Description 1033
1034,2417,105603,1,3007,4010,8030,80764,2015-03-24,7.00,Description 1034
1035,2417,105603,1,3007,4010,8040,80764,2015-03-25,2.75,Description 1035
1036,2417,105603,1,3007,4010,8050,80764,2015-03-27,5.50,Description 1036
1037,2417,105603,1,3007,4010,8060,80764,2015-03-30,.25,Description 1037
1038,2417,105603,1,3007,4010,8070,80764,2015-04-02,.25,Description 1038
1039,2417,105603,1,3007,4010,8080,80764,2015-04-03,1.50,Description 1039
1040,2417,105603,1,3007,4010,8000,80764,2015-04-06,2.00,Description 1040
1041,2417,105603,1,3007,4010,8010,80764,2015-05-07,1.75,Description 1041
1042,2417,105603,1,3007,4010,8020,80764,2015-05-11,2.50,Description 1042
1043,2443,105600,1,3007,4010,8000,84778,2015-08-05,.75,Description 1043
1044,2443,105603,1,3007,4010,8010,84778,2015-08-05,1.50,Description 1044
1045,2443,105603,1,3007,4010,8020,84778,2015-08-06,5.00,Description 1045
1046,2443,105600,1,3007,4010,8030,84778,2015-08-07,1.25,Description 1046
1047,2443,105603,1,3007,4010,8040,84778,2015-08-07,6.00,Description 1047
1048,2443,105603,1,3007,4010,8050,84778,2015-08-10,4.75,Description 1048
1049,2443,105603,1,3007,4010,8060,84778,2015-08-11,1.50,Description 1049
1050,2443,105603,1,3007,4010,8070,84778,2015-08-19,6.75,Description 1050
1051,2443,105603,1,3007,4010,8080,84778,2015-08-26,2.25,Description 1051
1052,2466,105603,1,3007,4010,8020,86559,2015-09-01,1.00,Description 1052
1053,2466,105603,1,3007,4010,8030,86559,2015-09-03,1.25,Description 1053
1054,2466,105603,1,3007,4010,8040,86559,2015-09-08,2.00,Description 1054
1055,2466,105603,1,3007,4010,8050,86559,2015-09-10,3.50,Description 1055
1056,2466,105603,1,3007,4010,8060,86559,2015-09-11,.25,Description 1056
1057,2466,105603,1,3007,4010,8070,86559,2015-09-14,4.25,Description 1057
1058,2466,105603,1,3007,4010,8080,86559,2015-09-22,2.25,Description 1058
1059,2466,105603,1,3007,4010,8000,86559,2015-09-23,8.50,Description 1059
1060,2466,105603,1,3007,4010,8010,86559,2015-09-24,2.50,Description 1060
1061,2466,105603,1,3007,4010,8020,86559,2015-09-28,.50,Description 1061
1062,2466,105603,1,3007,4010,8030,86559,2015-09-29,.75,Description 1062
1063,2466,105603,1,3007,4010,8040,86559,2015-09-30,1.00,Description 1063
1064,2466,105603,1,3007,4010,8050,86559,2015-10-01,2.75,Description 1064
1065,2443,105603,1,3007,4010,8000,87072,2015-08-31,3.00,Description 1065
1066,2443,105603,1,3007,4010,8010,87072,2015-09-01,6.75,Description 1066
1067,2443,105603,1,3007,4010,8020,87072,2015-10-05,7.50,Description 1067
1068,2443,105603,1,3007,4010,8030,88279,2015-10-19,.25,Description 1068
1069,2443,105603,1,3007,4010,8040,88279,2015-10-22,2.75,Description 1069
1070,2443,105603,1,3007,4010,8050,88279,2015-10-26,2.50,Description 1070
1071,2443,105603,1,3007,4010,8060,88279,2015-11-02,3.75,Description 1071
1072,2443,105603,1,3007,4010,8070,88279,2015-11-03,6.00,Description 1072
1073,2443,105603,1,3007,4010,8080,88279,2015-11-04,3.25,Description 1073
1074,2443,105603,1,3007,4010,8000,88279,2015-11-09,2.75,Description 1074
1075,2443,105603,1,3007,4010,8010,88279,2015-11-10,5.25,Description 1075
1076,2443,105602,1,3007,4010,8020,88279,2015-11-12,1.50,Description 1076
1077,2443,105602,1,3007,4010,8030,88279,2015-11-13,1.25,Description 1077
1078,2443,105602,1,3007,4010,8040,88279,2015-11-16,2.25,Description 1078
1079,2443,105602,1,3007,4010,8050,88279,2015-11-17,2.00,Description 1079
1080,2443,105602,1,3007,4010,8060,88279,2015-11-18,2.25,Description 1080
1081,2443,105602,1,3007,4010,8070,90841,2015-11-19,1.75,Description 1081
1082,2443,105600,1,3007,4010,8080,90841,2016-01-05,.75,Description 1082
1083,2443,105602,1,3007,4010,8000,90841,2016-01-06,4.25,Description 1083
1084,2443,105602,1,3007,4010,8010,90841,2016-01-07,4.00,Description 1084
1085,2443,105602,1,3007,4010,8020,90841,2016-01-08,4.25,Description 1085
1086,2443,105602,1,3007,4010,8030,90841,2016-01-11,4.00,Description 1086
1087,2443,105602,1,3007,4010,8040,90841,2016-01-13,2.25,Description 1087
1088,2443,105602,1,3007,4010,8050,90841,2016-01-14,2.00,Description 1088
1089,2443,105602,1,3007,4010,8060,90841,2016-01-15,2.25,Description 1089
1090,2443,105602,1,3007,4010,8070,90841,2016-01-19,2.25,Description 1090
1091,2443,105603,1,3007,4010,8080,90841,2016-01-21,1.50,Description 1091
1092,2443,105602,1,3007,4010,8000,90841,2016-01-25,2.00,Description 1092
1093,2443,105602,1,3007,4010,8010,90841,2016-01-26,2.00,Description 1093
1094,2443,105602,1,3007,4010,8020,91407,2016-01-25,2.00,Description 1094
1095,2443,105602,1,3007,4010,8030,91407,2016-01-26,2.00,Description 1095
1096,2443,105600,1,3007,4010,8040,91407,2016-01-27,.25,Description 1096
1097,2443,105602,1,3007,4010,8050,91407,2016-01-27,4.25,Description 1097
1098,2443,105602,1,3007,4010,8060,91407,2016-01-28,1.25,Description 1098
1099,2443,105603,1,3007,4010,8070,91407,2016-01-28,1.50,Description 1099
1100,2443,105602,1,3007,4010,8080,91407,2016-01-29,4.00,Description 1100
1101,2443,105602,1,3007,4010,8000,91407,2016-02-01,3.25,Description 1101
1102,2443,105603,1,3007,4010,8010,91407,2016-02-01,5.25,Description 1102
1103,2443,105600,1,3007,4010,8020,91407,2016-02-02,.25,Description 1103
1104,2443,105602,1,3007,4010,8030,91407,2016-02-02,3.25,Description 1104
1105,2443,105603,1,3007,4010,8040,91407,2016-02-02,3.00,Description 1105
1106,2443,105600,1,3007,4010,8050,91407,2016-02-03,.25,Description 1106
1107,2443,105602,1,3007,4010,8060,91407,2016-02-03,3.25,Description 1107
1108,2443,105603,1,3007,4010,8070,91407,2016-02-03,6.75,Description 1108
1109,2443,105603,1,3007,4010,8080,91407,2016-02-04,5.25,Description 1109
1110,2443,105603,1,3007,4010,8000,91407,2016-02-08,5.75,Description 1110
1111,2443,105600,1,3007,4010,8010,91407,2016-02-09,1.75,Description 1111
1112,2443,105602,1,3007,4010,8020,91536,2016-02-08,2.25,Description 1112
1113,2443,105602,1,3007,4010,8030,91536,2016-02-09,3.25,Description 1113
1114,2443,105603,1,3007,4010,8040,91536,2016-02-09,7.00,Description 1114
1115,2443,105602,1,3007,4010,8050,91536,2016-02-10,3.75,Description 1115
1116,2443,105603,1,3007,4010,8060,91536,2016-02-10,8.25,Description 1116
1117,2443,105602,1,3007,4010,8070,91536,2016-02-11,4.25,Description 1117
